qn1k,qn1a,numppl,qn1b,qn1c,qn1d,qn1f,qn1g,qn1h,qn1i,qn1jyear,qn1l,qn2a,qn2b,qn3a,qn3b,qn4a,qn4b,qn4c,qn4e,qn4j,qn20,qn24a,qn24b,qn25a,qn25b,qn25c,qn25d,qn28a,qn28b,cohort,ui_agect_arrival,ui_school,ui_emprate
3,3,3,4,4,12,1,10,10,8,2015,2, , , , , , , , , , , , , , , , , , ,3,1, , 
3,1,1,1,4,28,1,97,97,97,2015, ,20,6,4,7,2,1,1,2,2,1,2,3,1, , , ,1,1,3,3,0,1
3,1,2,1,1,57,1,97,97,1,2015, ,3,1,4,6,4,4,1,1, , ,1, ,1, , , ,1,2,3,5,0,3
3,2,2,2,1,46,2,97,97,1,2015,2,4,1,1, ,4,3,1,2,2, ,1, ,1, , , ,1,1,3,4,0,3
3,1,1,1,4,27,1,9,9,97,2015, ,14,5,1, ,3,2,2,1, ,1,1, ,1, , , ,1,1,3,3,0,1
3,1,4,1,1,32,1,10,10,31,2011, ,18,5,5,1,3,2,1,1, ,1,1, ,1, , , ,1,1,1,3,0,1
3,2,4,2,1,25,2,10,10,31,2011,2,20,5,6,13,2,1,1,2,2, ,1, ,2,2,7,1,1,1,1,2,7,3
3,3,4,4,4,4,2,24,24,31,2012,1, , , , , , , , , , , , , , , , , , ,1,0, , 
3,4,4,4,4,1,2,24,24,31,2015,1, , , , , , , , , , , , , , , , , , ,1,0, , 
3,1,2,1,1,35,1,2,98,98,2015, ,5,1,5,11,3,3,8,2,1,98,1, ,2,1, , ,2,2,3,3, ,1
3,2,2,2,1,998,2,2,98,98,2015,2, , , , , , , , , , , , , , , , , , ,3,999, , 
3,2,4,2,1,56,2,3,3,20,2012,2,99,1,1, ,4,4,1,1, , ,1, ,1, , , ,2,2,1,4,0,3
3,3,4,4,7,22,1,3,3,20,2012,2,6,1,6,13,4,3,1,2,2,3,2,8,2,1, , ,1,1,1,1, ,1
3,4,4,4,7,15,1,3,3,20,2012,2, , , , , , , , , , , , , , , , , , ,1,1, , 
3,1,2,1,1,34,1,2,96,38,2013, ,12,5,8,5,2,2,1,1, ,1,1, ,1, , , ,1,1,2,3,0,1
3,2,2,5,1,66,1,2,96,38,2013,2,0,1,1, ,4,4,1,2,2, ,1, ,1, , , ,1,1,2,5,0,3
3,1,1,1,1,37,1,16,16,97,2013, ,12,5,4,5,2,2,1,1, ,1,1, ,1, , , ,1,1,2,3,0,1
3,1,2,1,2,43,1,97,10,97,2011,1, , , , , , , , , , , , , , , , , , ,2,3, , 
3,2,2,5,5,75,2,97,97,97,2013, ,20,5,1, ,3,3,1,1, , ,1, ,1, , , ,1,1,2,5,0,3
3,1,3,1,4,26,1,10,10,1,2015, ,14,5,4,3,3,2,1,1, ,1,2,1,1, , , ,1,1,3,2,0,1
3,2,3,6,1,35,1,10,10,1,2015,2,16,6,4,2,2,1,2,1, ,1,2,1,2,2,3,1,1,1,3,3,3,1
3,3,3,6,4,22,1,10,10,1,2015,2,9,2,2,8,3,2,1,1, ,1,2,98,1, , , ,1,1,3,2,0,1
3,1,5,1,1,44,1,10,10,1,2013, ,9,2,5,6,4,3,1,2,2, ,1, ,1, , , ,1,1,2,4,0,2
3,2,5,2,1,42,2,10,10,1,2013,2,12,97,1, ,3,2,1,2,2,98,1, ,1, , , ,1,1,2,3,0,1
3,3,5,4,4,16,1,10,10,1,2013,2,8,2,6,13,3,1,1,6, , ,1, ,2,2,1,1,1,1,2,1,1,3
3,4,5,4,4,14,1,10,10,1,2013,2, , , , , , , , , , , , , , , , , , ,2,1, , 
3,5,5,4,4,8,2,97,10,1,2013,2, , , , , , , , , , , , , , , , , , ,2,1, , 
3,1,1,1,4,36,1,97,97,97,2015, ,14,5,4,9,3,2,2,2,1,1,1, ,1, , , ,1,1,3,3,0,2
3,1,1,1,1,50,1,2,2,24,2013, ,8,1,8,2,3,3,1,1, ,1,2,1,1, , , ,2,1,2,4,0,1
3,1,4,1,1,45,1,2,96,38,2015, ,3,2,4,7,4,4,1,1, ,2,1, ,1, , , ,1,1,3,4,0,1
3,2,4,2,1,998,2,2,96,38,2015,2, , , , , , , , , , , , , , , , , , ,3,999, , 
3,3,4,4,4,14,2,14,96,40,2015,2, , , , , , , , , , , , , , , , , , ,3,1, , 
3,4,4,4,4,8,1,14,96,40,2015,2, , , , , , , , , , , , , , , , , , ,3,1, , 
3,1,4,1,1,34,1,10,10,97,2015, ,13,4,4,97,3,3,1,2,2,1,1, ,2,2,6,1,2,1,3,3,6,1
3,2,4,2,1,35,2,10,10,31,2015,2,14,4,8,5,3,3,1,2,1, ,1, ,2,1, , ,2,2,3,3, ,3
3,3,4,4,4,4,1,10,10,97,2015,2, , , , , , , , , , , , , , , , , , ,3,1, , 
3,4,4,4,4,998,2,24,24,97,2015,1, , , , , , , , , , , , , , , , , , ,3,999, , 
3,1,4,1,1,33,1,10,10,1,2015, ,16,6,4,2,2,1,1,2,1,1,2,4,2,2,4,1,1,1,3,3,4,1
3,2,4,2,1,32,2,10,10,1,2015,2,16,6,2,4,2,2,1,2,2, ,2,2,1, , , ,1,1,3,3,0,3
3,3,4,4,6,5,1,10,10,1,2015,2, , , , , , , , , , , , , , , , , , ,3,1, , 
3,4,4,4,6,3,2,10,10,1,2015,2, , , , , , , , , , , , , , , , , , ,3,1, , 
3,1,4,1,1,30,1,10,10,8,2012, ,12,5,5,7,2,1,1,1, ,1,1, ,1, , , ,1,1,1,3,0,1
3,2,4,2,1,24,2,10,10,8,2012,2,9,5,1, ,2,2,1,1, , ,1, ,1, , , ,1,1,1,2,0,3
3,3,4,4,4,3,1,24,24,8,2013,1, , , , , , , , , , , , , , , , , , ,1,0, , 
3,4,4,4,4,7,2,10,10,8,2012,2, , , , , , , , , , , , , , , , , , ,1,1, , 
3,1,5,1,5,65,2,16,16,97,2014, ,0,1,5,11,4,4,1,2,1, ,1, ,1, , , ,2,2,2,5,0,3
3,2,5,4,1,998,1,16,16,97,2014,2, , , , , , , , , , , , , , , , , , ,2,999, , 
3,3,5,4,4,30,2,16,16,97,2014,2,98,98,5,6,2,2,2,1, ,1,1, ,1, , , ,1,1,2,3,0,1
3,4,5,7,4,13,1,97,16,97,2014,2, , , , , , , , , , , , , , , , , , ,2,1, , 
3,5,5,4,4,998,1,16,16,97,2014,2, , , , , , , , , , , , , , , , , , ,2,999, , 
3,1,4,1,1,53,1,10,10,1,2014, ,14,97,2,5,3,2,1,1, ,1,1, ,1, , , ,2,1,3,4,0,2
3,2,4,2,1,50,2,10,10,1,2014,2,12,4,1, ,3,2,1,1, , ,1, ,1, , , ,2,2,3,4,0,3
3,3,4,4,4,24,2,10,10,1,2014,2,12,5,1, ,2,1,2,1, ,1,1, ,2,2,3,1,1,1,3,2,3,1
3,4,4,4,4,21,2,10,10,1,2014,2,12,5,1, ,3,2,1,2,1, ,1, ,2,2,3,1,1,1,3,2,3,2
3,1,1,1,3,50,2,10,10,31,2015, ,16,6,2,5,1,1,1,1, , ,1, ,1, , , ,2,2,3,4,0,3
3,1,1,1,4,25,1,2,99,24,2012, ,10,2,6,13,3,2,2,1, ,99,1, ,1, , , ,1,1,1,2,0,1
3,1,2,1,1,36,1,2,2,97,2015, ,0,1,4,11,4,3,1,2,2, ,1, ,1, , , ,2,1,3,3,0,3
3,2,2,2,1,998,2,2,2,97,2015,2, , , , , , , , , , , , , , , , , , ,3,999, , 
3,1,5,1,1,46,1,10,10,1,2012, ,9,2,5,7,4,3,1,2,1,1,2,4,1, , , ,1,1,1,4,0,1
3,2,5,2,1,43,2,10,10,1,2012,2,12,5,1, ,2,1,1,2,1, ,1, ,1, , , ,1,1,1,3,0,3
3,3,5,4,4,19,1,10,10,1,2012,2,9,2,6,13,3,1,1,6, , ,1, ,2,2,3,1,1,1,1,1,3,3
3,4,5,4,4,18,1,10,10,1,2012,2,7,2,6,13,3,1,1,1, , ,1, ,2,2,1,1,1,1,1,1,1,3
3,5,5,4,4,17,2,10,10,1,2012,2,5,1,6,13,3,1,1,1, , ,1, ,2,2,1,1,1,1,1,1,1,3
3,1,1,1,1,42,1,3,24,97,2011, ,10,5,6,98,4,3,1,2,2,1,1, ,2,1, , ,1,1,1,3, ,1
3,1,3,1,1,42,1,2,96,38,2011, ,10,4,4,7,4,2,1,1, ,2,1, ,1, , , ,1,1,1,3,0,1
3,2,3,2,1,27,2,2,96,38,2011,2,7,2,1, ,4,3,1,1, ,98,1, ,1, , , ,1,1,1,2,0,2
3,3,3,5,5,67,1,2,96,38,2011,2,0,1,1, ,4,3,2,2,2, ,1, ,1, , , ,2,2,1,5,0,3
3,1,1,1,1,21,2,97,16,97,2015, ,8,2,5,10,3,2,1,2,2,1,1, ,1, , , ,1,1,3,2,0,1
3,1,4,1,1,42,1,3,3,20,2014, ,6,1,1, ,4,3,1,1, ,1,1, ,1, , , ,1,1,3,3,0,1
3,2,4,2,1,998,2,3,3,20,2014,2, , , , , , , , , , , , , , , , , , ,3,999, , 
3,3,4,4,7,19,2,20,3,20,2014,2,10,1,6,13,3,3,1,2,2, ,1, ,2,2,1,1,1,1,3,1,1,3
3,4,4,4,7,18,1,20,3,20,2014,2,10,1,6,13,3,3,1,2,2, ,1, ,2,2,1,1,1,1,3,1,1,3
3,1,1,1,5,33,1,16,16,97, , ,8,2,1, ,2,2,2,1, ,1,1, ,1, , , ,1,1,2,3,0,1
3,1,5,1,1,0,2,16,16,97,2012,2, , , , , , , , , , , , , , , , , , ,3,0, , 
3,2,5,2,1,42,1,16,16,97,2012,2,8,97,6,13,4,4,1,1, ,1,1, ,1, , , ,1,1,3,3,0,2
3,3,5,4,4,21,1,16,16,97,2015, ,8,2,6,13,3,2,1,6, , ,1, ,2,2,5,1,1,1,3,2,5,2
3,4,5,4,4,19,1,16,16,97,2015,2,6,97,6,13,1,2,1,6, , ,1, ,2,2,1,1,1,1,3,1,1,2
3,5,5,4,4,15,2,16,16,97,2015,2, , , , , , , , , , , , , , , , , , ,3,1, , 
3,1,4,1,1,53,1,10,10,8,2015,2,8,5,5,8,3,3,1,1, , ,1, ,1, , , ,2,2,3,4,0,3
3,2,4,2,1,49,2,10,10,8,2015, ,12,6,2,5,3,3,1,1, , ,1, ,1, , , ,2,2,3,4,0,3
3,3,4,4,4,23,1,10,10,8,2014,2,9,5,5,9,3,2,1,1, ,5,1, ,1, , , ,2,1,3,2,0,1
3,4,4,4,4,19,1,10,10,8,2015,2,9,5,6,13,2,2,1,1, ,1,1, ,1, , , ,1,1,3,1,0,1
3,1,1,1,4,35,2,6,6,97,2014, ,6,1,1, ,4,3,1,2,1, ,1, ,1, , , ,2,2,2,3,0,3
3,1,3,1,1,75,1,10,10,8,2011,1, , , , , , , , , , , , , , , , , , ,1,4, , 
3,2,3,2,1,70,2,10,10,8,2011,1, , , , , , , , , , , , , , , , , , ,1,4, , 
3,3,3,6,4,73,2,10,10,8,2012, ,12,5,1, ,3,3,1,1, , ,1, ,1, , , ,1,1,1,5,0,3
3,1,5,1,4,34,1,20,97,20,2011,2,14,98,1, ,3,3,2,1, ,98,1, ,1, , , ,1,1,1,3,0,1
3,2,5,11,1,998,1,3,97,20,2011,2, , , , , , , , , , , , , , , , , , ,1,999, , 
3,3,5,6,1,27,2,20,97,20,2011, ,12,5,1, ,3,3,2,1, ,98,1, ,1, , , ,1,1,1,2,0,3
3,4,5,11,4,3,2,24,24,20,2013,8, , , , , , , , , , , , , , , , , , ,1,0, , 
3,5,5,11,4,1,2,24,24,20,2015,8, , , , , , , , , , , , , , , , , , ,1,0, , 
3,1,2,1,4,31,2,3,3,9,2014, ,11,5,4,6,3,2,2,2,1,1,2,1,1, , , ,1,1,2,3,0,1
3,2,2,6,4,22,2,3,3,9,2014,2,98,5,1, ,2,2,1,1, ,98,2,98,2,2,8,2,1,1,2,2,999,1
3,1,4,1,1,39,1,2,98,97,2013, ,4,1,5,7,4,3,1,1, ,98,1, ,1, , , ,1,1,2,3,0,1
3,2,4,2,1,34,2,2,98,97,2013,2,8,1,5,7,3,2,1,1, ,98,1, ,1, , , ,1,1,2,3,0,1
3,3,4,4,4,998,2,14,98,97,2013,2, , , , , , , , , , , , , , , , , , ,2,999, , 
3,4,4,4,4,998,2,14,98,97,2013,2, , , , , , , , , , , , , , , , , , ,2,999, , 
3,1,2,1,5,75,2,10,10,8,2012, ,0,1,1, ,4,4,1,1, , ,1, ,1, , , ,2,2,1,5,0,3
3,2,2,4,4,60,2,10,10,8,2012,2,14,4,2,4,3,3,1,2,2,1,1, ,1, , , ,1,1,1,5,0,1
3,1,4,1,1,33,1,3,3,9,2014, ,17,6,97,11,2,1,1,1, ,1,1, ,1, , , ,1,1,2,3,0,3
3,2,4,2,1,23,2,3,3,9,2014,2,13,97,6,13,4,2,1,1, ,1,1, ,1, , , ,1,1,2,2,0,1
3,3,4,4,4,3,1,97,97,9,2014,2, , , , , , , , , , , , , , , , , , ,2,0, , 
3,4,4,4,4,2,2,24,24,9,2014,2, , , , , , , , , , , , , , , , , , ,2,0, , 
3,1,1,1,5,41,2,6,6,97,2014, ,12,1,8,5,3,3,1,1, ,2,1, ,1, , , ,1,1,2,3,0,1
3,1,4,1,1,32,1,3,97,20,2011,1, , , , , , , , , , , , , , , , , , ,3,2, , 
3,2,4,2,1,35,2,3,97,20,2015, ,7,1,1, ,4,4,1,1, ,1,1, ,1, , , ,1,1,3,3,0,3
3,3,4,4,4,11,1,20,97,20,2015,2, , , , , , , , , , , , , , , , , , ,3,1, , 
3,4,4,4,4,1,2,24,24,20,2015,1, , , , , , , , , , , , , , , , , , ,3,0, , 
3,2,2,2,1,24,2,9,9,97,2015, ,12,5,5,6,3,2,1,2,1,5,1, ,1, , , ,1,1,3,2,0,1
3,1,1,1,1,29,1,2,98,97,2011, ,12,5,5,5,2,2,2,1, ,1,1, ,2,1, , ,1,1,1,2, ,1
3,1,3,1,1,32,1,3,3,9,2014,2,14,6,4,9,3,2,8,1, ,1,1, ,1, , , ,1,1,2,3,0,1
3,2,3,2,1,24,2,3,3,9,2014, ,11,5,1, ,3,3,1,1, ,98,1, ,1, , , ,1,1,2,2,0,1
3,3,3,4,4,2,1,24,24,9,2014,1, , , , , , , , , , , , , , , , , , ,2,0, , 
3,1,5,1,1,33,1,10,10,8,2014,2,6,2,99,12,3,2,1,1, ,98,1, ,1, , , ,1,1,2,3,0,1
3,2,5,2,1,34,2,10,10,8,2014, ,10,5,1, ,3,2,1,1, ,1,1, ,1, , , ,1,1,2,3,0,1
3,3,5,4,4,0,1,24,24,8, ,1, , , , , , , , , , , , , , , , , , ,2,0, , 
3,4,5,11,5,75,2,10,10,8,2013,2,0,1,1, ,4,4,1,1, , ,1, ,1, , , ,2,2,2,5,0,3
3,5,5,11,4,38,2,10,10,8,2013,2,10,5,4,10,3,2,8,1, ,1,1, ,1, , , ,1,1,2,3,0,1
3,1,4,1,1,26,1,20,97,20,2015,2,13,5,4,4,3,3,1,1, ,1,1, ,1, , , ,1,1,3,2,0,1
3,2,4,2,1,26,2,3,97,20,2015, ,13,5,1, ,3,3,1,1, , ,1, ,1, , , ,1,1,3,2,0,3
3,3,4,4,4,3,2,20,97,20,2015,2, , , , , , , , , , , , , , , , , , ,3,1, , 
3,4,4,4,4,1,1,24,24,20,2015,1, , , , , , , , , , , , , , , , , , ,3,0, , 
3,1,2,1,1,44,1,3,3,9,2012, ,98,5,4,98,4,4,1,1, ,1,1, ,1, , , ,1,1,1,3,0,1
3,2,2,2,1,44,2,3,3,9,2012,2,98,5,4,11,4,3,1,1, ,1,1, ,1, , , ,1,1,1,3,0,1
3,1,3,1,7,23,2,3,3,9,2015, ,6,97,1, ,4,3,1,1, ,98,1, ,1, , , ,1,1,3,2,0,2
3,1,5,1,1,42,1,10,10,31,2012, ,6,2,2,8,3,2,1,1, ,1,1, ,1, , , ,1,1,1,3,0,1
3,2,5,2,1,39,2,10,10,31,2012,2,7,2,1, ,2,2,1,1, , ,1, ,1, , , ,1,1,1,3,0,3
3,3,5,4,4,12,2,10,10,31,2012,2, , , , , , , , , , , , , , , , , , ,1,1, , 
3,4,5,4,4,10,2,10,10,31,2012,2, , , , , , , , , , , , , , , , , , ,1,1, , 
3,5,5,4,4,8,1,10,10,31,2012,2, , , , , , , , , , , , , , , , , , ,1,1, , 
3,1,5,1,1,38,1,10,10,8,2012,2,14,4,5,7,2,1,1,1, ,1,1, ,1, , , ,1,1,1,3,0,1
3,2,5,6,4,29,2,10,10,8,2012, ,17,6,6,13,2,1,2,1, ,2,2,1,2,2,6,1,1,1,1,2,6,1
3,3,5,5,1,74,1,10,10,8,2012,2,16,6,1, ,1,1,1,1, , ,1, ,1, , , ,1,1,1,5,0,3
3,4,5,5,1,64,2,10,10,8,2012,2,12,5,1, ,3,2,1,1, , ,1, ,1, , , ,2,2,1,5,0,3
3,5,5,2,1,27,2,10,24,8, ,1, , , , , , , , , , , , , , , , , , ,1,3, , 
3,1,5,1,1,53,1,3,3,20,2012, ,10,1,8,96,4,3,1,1, ,1,1, ,1, , , ,1,1,1,4,0,1
3,2,5,2,1,48,2,3,3,20,2012,2,0,1,1, ,4,4,1,1, , ,1, ,1, , , ,2,2,1,4,0,3
3,3,5,4,7,18,1,3,3,20,2012,2,6,1,6,13,4,3,1,1, , ,1, ,2,8, , ,1,1,1,1, ,3
3,4,5,4,7,14,1,3,3,20,2012,2, , , , , , , , , , , , , , , , , , ,1,1, , 
3,5,5,4,6,11,1,3,3,20,2012,2, , , , , , , , , , , , , , , , , , ,1,1, , 
3,1,3,1,1,40,1,3,3,9,2011,1, , , , , , , , , , , , , , , , , , ,3,3, , 
3,2,3,2,1,27,2,3,3,9,2015, ,4,2,4,9,3,3,1,1, ,1,1, ,1, , , ,1,1,3,3,0,3
3,3,3,4,4,0,1,24,24,9,2015,1, , , , , , , , , , , , , , , , , , ,3,0, , 
3,1,2,1,4,36,2,3,3,20,2012, ,8,2,1, ,4,3,1,1, ,1,1, ,1, , , ,1,1,1,3,0,1
3,2,2,4,4,4,2,24,24,20,2013,1, , , , , , , , , , , , , , , , , , ,1,0, , 
3,1,3,1,1,998,1,3,98,9,2012,2, , , , , , , , , , , , , , , , , , ,2,999, , 
3,2,3,2,1,29,2,3,3,9,2012,2,98,1,8,96,4,3,1,1, ,98,1, ,1, , , ,1,1,2,2,0,2
3,3,3,11,4,25,1,3,3,9,2013, ,0,1,4,7,4,4,1,1, ,1,1, ,1, , , ,1,1,2,2,0,1
3,1,5,1,7,31,1,3,24,97,2011,1, , , , , , , , , , , , , , , , , , ,1,2, , 
3,2,5,3,2,29,2,3,97,20,2011, ,4,1,8,4,4,3,1,2,1,1,1, ,1, , , ,1,1,1,2,0,3
3,3,5,4,4,10,2,20,97,20,2011,2, , , , , , , , , , , , , , , , , , ,1,1, , 
3,4,5,4,4,4,2,24,24,20,2012,2, , , , , , , , , , , , , , , , , , ,1,0, , 
3,5,5,4,4,0,2,24,24,20,2015,1, , , , , , , , , , , , , , , , , , ,1,0, , 
3,1,5,1,1,47,1,5,5,10,2013, ,12,7,4,10,3,2,2,1, ,1,2,19,1, , , ,1,1,2,4,0,1
3,2,5,2,1,45,2,5,5,10,2013,2,12,4,2,9,4,2,1,1, ,3,1, ,1, , , ,1,1,2,4,0,1
3,3,5,4,4,20,2,5,5,10,2013,2,11,2,6,96,4,1,2,2,2,3,2,3,2,2,3,1,1,1,2,1,3,1
3,4,5,4,4,10,2,5,5,10,2013,2, , , , , , , , , , , , , , , , , , ,2,1, , 
3,5,5,4,4,8,2,5,5,10,2013,2, , , , , , , , , , , , , , , , , , ,2,1, , 
3,1,2,1,1,29,1,3,97,9,2013, ,9,1,8,11,4,3,1,1, ,1,1, ,1, , , ,1,1,2,3,0,1
3,1,4,1,1,61,1,10,10,1, ,2,99,6,98,98,8,8,8,8,8, ,8, ,8, , , ,8,8,1,5,999,3
3,2,4,2,1,59,2,10,10,1, ,2,99,98,98,98,8,8,8,8,8, ,8, ,8, , , ,8,8,1,5,999,999
3,3,4,4,4,36,1,10,24,1,2011, ,11,4,4,7,3,1,2,2,2,1,1, ,1, , , ,2,2,1,3,0,3
3,4,4,4,1,26,2,10,10,1, ,2,99,98,98,98,8,8,8,8,8, ,8, ,8, , , ,8,8,1,3,999,999
3,1,5,1,1,62,1,3,97,20,2012,2,11,5,97,10,3,3,1,1, ,1,1, ,1, , , ,1,1,1,5,0,1
3,2,5,2,1,53,2,3,97,20,2012, ,3,1,4,11,4,3,1,1, ,1,1, ,1, , , ,1,1,1,4,0,1
3,3,5,4,4,22,2,3,97,20,2012,2,6,1,6,13,4,2,2,6, , ,1, ,2,2,2,1,1,1,1,1,2,3
3,4,5,4,4,17,2,3,97,20,2012,2,3,1,1, ,4,3,1,6, , ,1, ,2,2,1,1,1,1,1,1,1,3
3,5,5,4,4,29,1,3,97,20,2015,2,10,5,98,5,3,3,1,2,2, ,1, ,1, , , ,2,2,1,3,0,3
3,1,1,1,1,39,1,97,97,97,2015, ,12,1,1, ,2,1,1,1, ,5,1, ,1, , , ,1,1,3,3,0,1
3,1,5,1,1,30,1,3,97,20,2011,2,15,97,6,13,3,3,1,1, ,1,1, ,1, , , ,1,1,2,2,0,1
3,2,5,2,1,28,2,3,97,20,2012,2,12,98,6,13,3,3,1,1, ,1,8, ,1, , , ,1,1,2,2,0,1
3,3,5,5,4,2,2,24,24,20,2014,1, , , , , , , , , , , , , , , , , , ,2,0, , 
3,4,5,5,4,1,1,24,24,20,2015,1, , , , , , , , , , , , , , , , , , ,2,0, , 
3,5,5,4,1,59,2,3,97,20,2014, ,0,1,1, ,4,4,1,1, , ,1, ,1, , , ,1,1,2,5,0,3
3,1,1,1,1,32,1,3,98,97,2011, ,98,1,8,11,3,2,1,1, ,98,1, ,1, , , ,2,2,1,3,0,1
3,1,5,1,1,46,1,10,10,1,2015, ,15,97,4,97,3,2,1,2,1,98,1, ,1, , , ,1,1,3,4,0,1
3,2,5,2,1,41,2,10,10,1,2015,2,7,2,2,9,4,2,1,2,1,1,1, ,1, , , ,1,1,3,3,0,1
3,3,5,4,4,21,1,10,10,1,2015,2,12,5,6,13,2,1,1,6, ,1,1, ,1, , , ,2,2,3,2,0,1
3,4,5,4,4,20,1,10,10,1,2015,2,0,1,5,7,4,2,1,2,1,3,1, ,1, , , ,2,1,3,2,0,1
3,1,5,1,5,70,1,10,10,8,2014, ,11,4,2,2,4,4,1,1, , ,1, ,1, , , ,1,1,2,5,0,3
3,2,5,4,1,27,1,10,10,8,2014,2,9,2,4,97,4,2,1,2,1,1,1, ,1, , , ,1,1,2,2,0,1
3,3,5,9,1,25,2,10,10,8,2014,2,9,2,1, ,2,2,1,1, , ,1, ,1, , , ,1,1,2,2,0,3
3,4,5,8,4,3,2,97,10,8,2014,2, , , , , , , , , , , , , , , , , , ,2,0, , 
3,5,5,8,4,1,2,24,24,8,2015,1, , , , , , , , , , , , , , , , , , ,2,0, , 
3,1,1,1,4,37,1,10,10,1,2014, ,9,4,4,7,3,3,1,1, ,3,1, ,1, , , ,1,1,2,3,0,1
3,1,5,1,1,30,1,2,99,24,2012,2,12,5,8,5,2,1,2,1, ,99,8, ,1, , , ,1,1,1,3,0,1
3,2,5,5,1,57,2,2,24,24,2012,2,0,1,1, ,4,4,1,1, , ,1, ,1, , , ,2,2,1,4,0,3
3,3,5,4,4,27,2,2,24,24,2012,2,12,5,8,5,3,2,1,1, ,99,1, ,1, , , ,2,2,1,2,0,1
3,4,5,5,1,61,1,2,24,24,2012, ,2,2,1, ,3,3,1,1, , ,1, ,1, , , ,2,2,1,5,0,3
3,5,5,2,1,998,2,14,24,97,2012,2, , , , , , , , , , , , , , , , , , ,1,999, , 
3,1,4,1,1,74,1,10,10,8,2012, ,12,5,4,3,3,2,1,1, , ,1, ,1, , , ,1,1,1,5,0,3
3,2,4,2,1,64,2,10,10,8,2012,2,4,1,1, ,4,4,1,1, , ,1, ,1, , , ,1,1,1,5,0,3
3,3,4,4,1,46,1,10,10,8,2011,2,16,6,4,97,2,1,2,1, ,1,1, ,1, , , ,1,1,1,4,0,1
3,4,4,9,1,33,2,10,10,8,2011,2,8,2,1, ,4,3,1,1, , ,1, ,1, , , ,1,1,1,3,0,3
3,3,5,4,7,23,1,20,3,20,2013,2,12,5,8,5,3,2,1,2,2,1,1, ,2,2,2,1,1,1,2,2,2,3
3,1,4,1,1,35,1,2,96,40,2012, ,6,2,4,11,3,3,1,1, ,1,1, ,1, , , ,1,1,1,3,0,1
3,2,4,5,1,69,1,2,96,40,2012,2,0,1,1, ,4,4,1,1, , ,1, ,1, , , ,2,2,1,5,0,3
3,3,4,5,1,70,2,2,96,40,2012,2,0,1,1, ,4,4,1,1, , ,1, ,1, , , ,1,1,1,5,0,3
3,4,4,4,4,15,2,14,96,40,2012,2, , , , , , , , , , , , , , , , , , ,1,1, , 
3,1,1,1,7,23,1,10,10,1,2011, ,12,5,6,13,2,1,1,1, ,1,1, ,2,2,5,1,1,1,1,1,5,1
3,1,5,1,1,57,1,10,10,8,2011,2,9,2,5,8,2,2,1,1, , ,1, ,1, , , ,9,9,2,4,0,3
3,2,5,2,1,55,2,10,10,8,2011,2,9,2,1, ,2,2,1,1, , ,1, ,1, , , ,1,1,2,4,0,3
3,3,5,4,5,31,2,10,10,8,2011,2,9,2,1, ,2,2,1,1, ,1,1, ,1, , , ,1,1,2,3,0,1
3,4,5,4,4,28,2,10,10,8,2011, ,12,5,1, ,2,2,1,1, ,1,1, ,1, , , ,1,1,2,2,0,1
3,5,5,4,4,16,2,10,10,8,2011,2,6,2,6,13,2,1,1,6, , ,1, ,2,2,1,1,1,1,2,1,1,3
3,1,2,1,1,64,1,10,10,8,2014, ,10,5,5,7,2,2,1,1, ,1,1, ,1, , , ,2,2,2,5,0,3
3,2,2,2,1,61,2,10,10,8,2014,2,0,1,1, ,4,4,1,1, , ,1, ,1, , , ,2,2,2,5,0,3
3,1,5,1,1,43,2,3,3,20,2015, ,2,1,5,11,4,4,1,1, ,98,1, ,2,1, , ,1,1,3,4, ,2
3,2,5,2,1,74,1,3,3,20,2015,1, , , , , , , , , , , , , , , , , , ,3,5, , 
3,3,5,4,7,18,2,20,3,20,2015,1, , , , , , , , , , , , , , , , , , ,3,1, , 
3,4,5,4,7,13,1,20,3,20,2015,1, , , , , , , , , , , , , , , , , , ,3,1, , 
3,5,5,4,7,12,2,20,3,20,2015,1, , , , , , , , , , , , , , , , , , ,3,1, , 
3,1,5,1,5,75,2,10,10,8,2014, ,0,1,1, ,4,3,1,1, , ,1, ,1, , , ,1,2,2,5,0,3
3,2,5,4,1,58,1,10,10,8,2012,2,9,2,98,98,3,2,1,1, ,98,1, ,1, , , ,1,1,2,4,0,1
3,3,5,9,1,45,2,10,10,8,2012,2,14,4,1, ,2,1,2,1, ,98,1, ,1, , , ,1,1,2,4,0,1
3,4,5,8,4,21,1,10,10,8,2012,2,8,2,6,13,2,1,2,1, ,98,1, ,2,2,3,1,1,1,2,1,3,1
3,5,5,8,4,18,1,10,10,8,2012,2,7,2,6,13,2,1,1,6, ,98,1, ,2,2,3,1,1,1,2,1,3,1
3,1,2,1,1,36,2,97,97,97,2014, ,10,5,6,13,3,1,1,2,2,98,1, ,1, , , ,1,1,2,3,0,1
3,2,2,4,4,4,2,97,97,98,2014,2, , , , , , , , , , , , , , , , , , ,2,1, , 
3,2,5,5,1,55,1,2,96,97,2012,2,0,1,1, ,4,4,1,1, ,98,1, ,1, , , ,1,1,1,4,0,1
3,3,5,5,1,45,2,2,96,97,2012,2,0,1,1, ,4,4,1,1, , ,1, ,1, , , ,1,1,1,4,0,3
3,4,5,7,5,73,2,2,96,97,2012,2,0,1,1, ,4,4,1,1, , ,1, ,1, , , ,1,1,1,5,0,3
